policy,carbon_mapping,pue_scenario,capacity_scenario,wue_profile,water_risk_mapping,energy_level,demand_filename,migration_limit,max_latency_ms,second_stage_objective,demand_accelerator_hours,served_accelerator_hours,unserved_accelerator_hours,service_rate,migration_share,it_energy_kwh,facility_energy_kwh,carbon_kgco2e,direct_water_l,high_stress_direct_water_l,high_stress_water_share,stage_one_optimal_unserved_accelerator_hours,direct_water_cap_l,high_stress_water_cap_l,carbon_cap_kgco2e,fixed_total_unserved_accelerator_hours,common_served_accelerator_hours,matched_baseline_carbon_kgco2e,matched_treatment_carbon_kgco2e,matched_baseline_carbon_per_common_accelerator_hour,matched_treatment_carbon_per_common_accelerator_hour,matched_carbon_change_pct,carbon_change_pct_vs_matched_scenario_status_quo,service_rate_difference_vs_status_quo,status_quo_service_rate,reoptimized_matched_service_rate,reoptimized_matched_carbon_kgco2e,reoptimized_matched_carbon_change_pct
carbon_first,equal_site_portfolio,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,15.0,carbon,211.9472222222222,211.94722221222221,1e-08,0.9999999999528185,0.3292971258251592,56.92722901213285,70.22173762042178,36.01616356354571,65.46631336395276,21.557868829118853,0.3292971258251592,0.0,,,,,208.19555554555558,37.63941554213224,35.2958292372343,0.18078875624170712,0.16953209757405782,-6.226415238235072,-4.3126386401232,0.017700947562941605,0.9822990523898769,0.9822990523426953,35.2227714730039,-6.420514331374861
carbon_first,equal_site_portfolio,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235909,56.92722901213285,69.7358555397956,29.933413185317654,65.46631336395276,4.174645430636677,0.06376784052934516,0.0,,,,,208.19555554555558,37.63941554213224,29.39427670753466,0.18078875624170712,0.141185899144244,-21.905597405911525,-20.473225329943713,0.017700947562941494,0.9822990523898769,0.9822990523426954,29.183903304951,-22.46451523062689
carbon_first,equal_site_portfolio,hub_policy_compliant,tight,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235909,56.92722901213285,69.7358555397956,29.933413185317654,65.46631336395276,4.174645430636677,0.06376784052934516,0.0,,,,,208.19555554555558,37.63941554213224,29.39427670753466,0.18078875624170712,0.141185899144244,-21.905597405911525,-20.473225329943713,0.017700947562941494,0.9822990523898769,0.9822990523426954,29.183903304951,-22.46451523062689
carbon_first,equal_site_portfolio,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.09551159225100382,56.92722901213285,70.88717575089676,37.63477446093244,65.46631336395276,6.252791828194298,0.09551159225100381,0.0,,,,,211.94722221222221,38.354010220005065,37.63477446093244,0.18096019291822232,0.17756672660351658,-1.8752556902054462,-1.8752556902054462,0.0,0.9999999999528184,0.9999999999056369,37.63477445888019,-1.875255695556266
carbon_first,equal_site_portfolio,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.15000000000707725,56.927229012132855,70.73208204755493,35.81591033319374,65.46631336395276,1.2125223354705221,0.018521316890560763,0.0,,,,,211.94722221222221,38.354010220005065,35.81591033319374,0.18096019291822232,0.16898504240518594,-6.617560646858978,-6.617560646858978,0.0,0.9999999999528184,0.9999999999056369,35.815910331141495,-6.617560652209775
carbon_first,equal_site_portfolio,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.15,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.15000000000707725,56.927229012132855,70.73208204755493,35.81591033319374,65.46631336395276,1.2125223354705221,0.018521316890560763,0.0,,,,,211.94722221222221,38.354010220005065,35.81591033319374,0.18096019291822232,0.16898504240518594,-6.617560646858978,-6.617560646858978,0.0,0.9999999999528184,0.9999999999056369,35.815910331141495,-6.617560652209775
carbon_first,equal_site_portfolio,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.19102318450200764,56.92722901213285,70.61531523662744,36.915538701859816,65.46631336395276,12.505583656388596,0.19102318450200761,0.0,,,,,211.94722221222221,38.354010220005065,36.915538701859816,0.18096019291822232,0.17417326028881086,-3.7505113804109036,-3.7505113804109036,0.0,0.9999999999528184,0.9999999999056368,36.91553869980756,-3.7505113857617123
carbon_first,equal_site_portfolio,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,33.27781044638242,65.46631336395276,2.4250446709410443,0.03704263378112153,0.0,,,,,211.94722221222221,38.354010220005065,33.27781044638241,0.18096019291822232,0.15700989189214956,-13.235121293717967,-13.235121293717944,0.0,0.9999999999528184,0.9999999999056368,33.27781044433017,-13.23512129906874
carbon_first,equal_site_portfolio,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.3,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3000000000141545,56.92722901213285,70.30512782994379,33.27781044638242,65.46631336395276,2.4250446709410443,0.03704263378112153,0.0,,,,,211.94722221222221,38.354010220005065,33.27781044638241,0.18096019291822232,0.15700989189214956,-13.235121293717967,-13.235121293717944,0.0,0.9999999999528184,0.9999999999056368,33.27781044433017,-13.23512129906874
carbon_first,equal_site_portfolio,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,15.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.3183719741700128,56.927229012132855,70.252834550935,35.956557689762974,65.46631336395276,20.842639427314328,0.31837197417001273,0.0,,,,,211.94722221222221,38.354010220005065,35.956557689762974,0.18096019291822232,0.16964863853586987,-6.250852300684862,-6.250852300684862,0.0,0.9999999999528184,0.9999999999056368,35.95655768771073,-6.250852306035659
carbon_first,equal_site_portfolio,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,20.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235909,56.92722901213285,69.7358555397956,29.893677263967312,65.46631336395276,4.041741118235074,0.061737722968535885,0.0,,,,,211.94722221222221,38.354010220005065,29.893677263967312,0.18096019291822232,0.14104302454143441,-22.05853548952993,-22.05853548952993,0.0,0.9999999999528184,0.9999999999056369,29.893677261915066,-22.058535494880726
carbon_first,equal_site_portfolio,hub_policy_compliant,central,uniform_google_ai_2024,portfolio_mean,central,gentd26_hourly_service_demand.csv,0.5,35.0,carbon,211.9472222222222,211.9472222122222,1e-08,0.9999999999528184,0.5000000000235909,56.92722901213285,69.7358555397956,29.893677263967312,65.46631336395276,4.041741118235074,0.061737722968535885,0.0,,,,,211.94722221222221,38.354010220005065,29.893677263967312,0.18096019291822232,0.14104302454143441,-22.05853548952993,-22.05853548952993,0.0,0.9999999999528184,0.9999999999056369,29.893677261915066,-22.058535494880726
